PARCEIRO;CODPARC;NUMNOTA;NUNOTA;DTNEG;VLRTOT;VLRUNIT;AD_CONTRATO;QTDNEG;TOTAL;DESCRPROD;EMPRESA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;89660;7382;03/07/2024 00:00;683,10;683,10;;1,00;683,10;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;6099;7367;03/07/2024 00:00;81.504,54;1,71;;47.580,00;81.504,54;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4931;7389;03/07/2024 00:00;682,70;682,70;;1,00;682,70;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4927;7385;03/07/2024 00:00;497,40;497,40;;1,00;497,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4926;7384;03/07/2024 00:00;15.916,80;15.916,80;;1,00;15.916,80;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4945;7392;03/07/2024 00:00;23.337,60;23.337,60;;1,00;23.337,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4930;7388;03/07/2024 00:00;21.846,40;21.846,40;;1,00;21.846,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4929;7387;03/07/2024 00:00;716,30;716,30;;1,00;716,30;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4928;7386;03/07/2024 00:00;22.921,60;22.921,60;;1,00;22.921,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4947;7395;03/07/2024 00:00;17.036,80;17.036,80;;1,00;17.036,80;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4946;7393;03/07/2024 00:00;729,30;729,30;;1,00;729,30;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4948;7394;03/07/2024 00:00;532,40;532,40;;1,00;532,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;967864;7357;03/07/2024 00:00;93.095,15;1,30;;71.630,00;93.095,15;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;967989;7375;03/07/2024 00:00;54.339,08;1,30;;41.810,00;54.339,08;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;967957;7365;03/07/2024 00:00;94.784,69;1,30;;72.930,00;94.784,69;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;967962;7366;03/07/2024 00:00;69.194,25;1,30;;53.240,00;69.194,25;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;967872;7358;03/07/2024 00:00;88.728,27;1,30;;68.270,00;88.728,27;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
582 - FABRICACAO E COMERCIO DE ESQUADRIAS DE METAL ACR LTDA;582;202431;7380;03/07/2024 00:00;11.350,00;11.350,00;;1,00;11.350,00;SERVIÇO TOMADOS;Marcos Tubertino de Souza
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4955;7391;03/07/2024 00:00;12.543,00;12.543,00;;1,00;12.543,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
879 - AGROBRASIL TERRA TRANSPORTES RODOVIARIOS LTDA;879;975;7390;03/07/2024 00:00;15.225,60;15.225,60;;1,00;15.225,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;89933;7441;04/07/2024 00:00;17.241,00;17.241,00;;1,00;17.241,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;89939;7442;04/07/2024 00:00;9.387,00;9.387,00;;1,00;9.387,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4991;7443;04/07/2024 00:00;24.358,40;24.358,40;;1,00;24.358,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;4992;7444;04/07/2024 00:00;761,20;761,20;;1,00;761,20;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
210 - SANKHYA JIVA TECNOLOGIA E INOVACAO LTDA;210;16528;7399;04/07/2024 00:00;947,76;947,76;;1,00;947,76;SUPORTE TECNICO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15822;7422;04/07/2024 00:00;100.891,00;2,03;;49.700,00;100.891,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15819;7417;04/07/2024 00:00;99.997,80;2,03;;49.260,00;99.997,80;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
458 - JOSE EURIPEDES ALVES;458;23;7397;04/07/2024 00:00;2.430,00;2.430,00;;1,00;2.430,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
459 - DAVI DA SILVA RIBEIRO;459;24;7398;04/07/2024 00:00;1.080,00;1.080,00;;1,00;1.080,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968456;7406;04/07/2024 00:00;42.241,50;1,35;;31.290,00;42.241,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968562;7414;04/07/2024 00:00;20.191,01;1,35;;14.960,00;20.191,01;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968566;7415;04/07/2024 00:00;98.930,63;1,30;;76.120,00;98.930,63;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968470;7407;04/07/2024 00:00;66.919,85;1,30;;51.490,00;66.919,85;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968478;7408;04/07/2024 00:00;64.784,02;1,35;;48.000,00;64.784,02;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4961;7440;04/07/2024 00:00;14.166,00;14.166,00;;1,00;14.166,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
684 - KE COMERCIO DE GAS E TRANSPORTES LTDA;684;1352;7403;04/07/2024 00:00;220,00;110,00;;2,00;220,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
739 - SEVIMOL IND E COM DE FERRO E AÇO LTDA;739;259890;7471;04/07/2024 00:00;2.200,00;2.200,00;;1,00;2.200,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
809 - VIA CELL CELULARES;809;18;7494;04/07/2024 00:00;390,00;390,00;;1,00;390,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
867 - TREVAO MATERIAIS DE CONSTRUCOES LTDA;867;3529;7425;04/07/2024 00:00;260,62;260,62;;1,00;260,62;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
883 - WILSON GARCIA DE MATOS 96543280620;883;202415;7396;04/07/2024 00:00;70,00;70,00;;1,00;70,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
885 - GUSTAVO LIMA DE AZEVEDO;885;356;7400;04/07/2024 00:00;856,82;856,82;;1,00;856,82;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
886 - VALDEMAR VALENTIM CINCI;886;1286;7401;04/07/2024 00:00;62.897,04;1,33;;47.220,00;62.897,04;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
888 - REDE DE POSTOS 2000 II DE COMBUSTIVEIS LTDA;888;9844;7404;04/07/2024 00:00;6.042,40;6,04;;1.000,00;6.042,40;COMBUSTIVEL;Marcos tubertino de Souza
889 - GRACIELA TEIXEIRA DIAS LTDA;889;20249;7405;04/07/2024 00:00;2.600,00;2.600,00;;1,00;2.600,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
892 - VIDRACARIA FERNANDES E NEIVA LTDA;892;1216;7424;04/07/2024 00:00;450,00;450,00;;1,00;450,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
894 - RODO WAVES TRANSPORTES RODOVIARIOS LTDA;894;1474;7439;04/07/2024 00:00;1.416,60;1.416,60;;1,00;1.416,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
110 - COOPERATIVA AGRO PECUARIA DE PATROCINIO LTDA;110;133042;7436;05/07/2024 00:00;554,42;554,42;;1,00;554,42;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
132 - AGROMAIS PECAS E SERVICOS LTDA;132;2024256;7423;05/07/2024 00:00;2.194,00;2.194,00;;1,00;2.194,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90000;7472;05/07/2024 00:00;10.783,80;10.783,80;;1,00;10.783,80;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90017;7475;05/07/2024 00:00;22.393,00;22.393,00;;1,00;22.393,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90011;7473;05/07/2024 00:00;17.395,00;17.395,00;;1,00;17.395,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90015;7474;05/07/2024 00:00;22.036,00;22.036,00;;1,00;22.036,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
243 - EQUILIBRIO SAUDE AMBIENTAL LTDA;243;45920;7435;05/07/2024 00:00;420,00;420,00;;1,00;420,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
243 - EQUILIBRIO SAUDE AMBIENTAL LTDA;243;45906;7430;05/07/2024 00:00;600,00;600,00;;1,00;600,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15825;7433;05/07/2024 00:00;68.417,22;1,71;;39.940,00;68.417,22;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968696;7448;05/07/2024 00:00;42.390,00;1,35;;31.400,00;42.390,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968870;7454;05/07/2024 00:00;96.994,15;1,30;;74.630,00;96.994,15;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;968586;7445;05/07/2024 00:00;59.199,83;1,30;;45.550,00;59.199,83;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4964;7477;05/07/2024 00:00;9.420,00;9.420,00;;1,00;9.420,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4965;7478;05/07/2024 00:00;11.304,00;11.304,00;;1,00;11.304,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;85,00;85,00;;1,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;87,33;87,33;;1,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;99,88;99,88;;1,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;290,60;72,65;;4,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;85,00;85,00;;1,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;40,00;40,00;;1,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;54181;7488;05/07/2024 00:00;72,13;72,13;;1,00;645,92;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
858 - CAROLINA ERICA SAKAZAKI E OUTROS;858;44309477;7428;05/07/2024 00:00;76.776,00;1,20;;63.980,00;76.776,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
886 - VALDEMAR VALENTIM CINCI;886;1295;7452;05/07/2024 00:00;50.189,76;1,33;;37.680,00;50.189,76;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
894 - RODO WAVES TRANSPORTES RODOVIARIOS LTDA;894;1475;7476;05/07/2024 00:00;1.130,40;1.130,40;;1,00;1.130,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;5022;7480;06/07/2024 00:00;23.881,60;23.881,60;;1,00;23.881,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;5021;7479;06/07/2024 00:00;746,30;746,30;;1,00;746,30;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90192;7481;07/07/2024 00:00;13.894,20;13.894,20;;1,00;13.894,20;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;6126;7466;07/07/2024 00:00;65.094,00;1,71;;38.000,00;65.094,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15846;7461;07/07/2024 00:00;104.463,80;2,03;;51.460,00;104.463,80;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
879 - AGROBRASIL TERRA TRANSPORTES RODOVIARIOS LTDA;879;986;7482;07/07/2024 00:00;12.160,00;12.160,00;;1,00;12.160,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
118 - ALFA MARE EQUIPAMENTOS E SERVICOS PARA LABORATORIOS LTDA;118;2024264;7492;08/07/2024 00:00;2.580,00;2.580,00;;1,00;2.580,00;MANUTENÇÃO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;6133;7484;08/07/2024 00:00;89.076,00;1,71;;52.000,00;89.076,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
217 - GIOVANNI MANGIA GOUVEA 05774123618;217;419;7491;08/07/2024 00:00;397,14;397,14;;1,00;397,14;CONSULTORIA;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
230 - SERGIO ANTONIO DOS SANTOS 08145439876;230;36;7469;08/07/2024 00:00;2.084,87;2.084,87;;1,00;2.084,87;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
503 - ROCHA MADEIRAS LTDA;503;4328;7905;08/07/2024 00:00;4.164,16;4.164,16;;1,00;4.164,16;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
571 - HS ARTEFATOS & COMERCIO LTDA;571;1318;7490;08/07/2024 00:00;900,00;300,00;;3,00;900,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4970;7507;08/07/2024 00:00;11.790,00;11.790,00;;1,00;11.790,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
726 - JULIO CESAR MARTIMIANO 06997644678;726;202430;7497;08/07/2024 00:00;1.582,00;1.582,00;;1,00;1.582,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
752 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;752;20241946;7489;08/07/2024 00:00;344,08;344,08;;1,00;344,08;MANUTENÇÃO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
886 - VALDEMAR VALENTIM CINCI;886;1303;7498;08/07/2024 00:00;52.347,60;1,33;;39.300,00;52.347,60;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
894 - RODO WAVES TRANSPORTES RODOVIARIOS LTDA;894;1478;7506;08/07/2024 00:00;1.179,00;1.179,00;;1,00;1.179,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
900 - CABANA PISOS LTDA;900;24734;7495;08/07/2024 00:00;73,00;73,00;;1,00;73,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;400,00;400,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;1.560,00;390,00;;4,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;80,00;80,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;180,00;180,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;260,00;260,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;320,00;320,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;240,00;40,00;;6,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;60,00;30,00;;2,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;80,00;40,00;;2,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;60,00;30,00;;2,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;330,00;330,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;1.520,00;380,00;;4,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
31 - RECAPAGEM ALEX LTDA;31;6299;7541;09/07/2024 00:00;50,00;50,00;;1,00;5.140,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
104 - HELGA FRANCA DE PAIVA;104;44355626;7501;09/07/2024 00:00;69.471,00;1,35;;51.460,00;69.471,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90400;7547;09/07/2024 00:00;16.443,00;16.443,00;;1,00;16.443,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90407;7548;09/07/2024 00:00;21.231,00;21.231,00;;1,00;21.231,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90417;7554;09/07/2024 00:00;22.844,50;22.844,50;;1,00;22.844,50;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90421;7555;09/07/2024 00:00;22.295,00;22.295,00;;1,00;22.295,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90408;7549;09/07/2024 00:00;17.710,00;17.710,00;;1,00;17.710,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
207 - MB RONDAS SERVIÇOS EIRELI;207;202411;7503;09/07/2024 00:00;100,00;100,00;;1,00;100,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
245 - BRASIL CLOUD SERVICOS DE COMPUTACAO EM NUVEM LTDA;245;14376;7505;09/07/2024 00:00;87,00;87,00;;1,00;87,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
256 - ERNANE SOUZA DIAS 09274171625;256;2024111;7504;09/07/2024 00:00;400,00;400,00;;1,00;400,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15863;7512;09/07/2024 00:00;103.910,58;1,71;;60.660,00;103.910,58;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15862;7511;09/07/2024 00:00;80.476,74;1,71;;46.980,00;80.476,74;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15861;7513;09/07/2024 00:00;86.677,80;1,71;;50.600,00;86.677,80;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
478 - NASCIMENTO E VARGAS LTDA;478;9874;7502;09/07/2024 00:00;507,50;507,50;;1,00;507,50;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;969952;7522;09/07/2024 00:00;88.092,74;1,35;;65.270,00;88.092,74;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;969962;7525;09/07/2024 00:00;79.425,00;1,25;;63.540,00;79.425,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;969926;7521;09/07/2024 00:00;85.973,77;1,35;;63.700,00;85.973,77;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
559 - COOPERATIVA AGRICOLA DE UNAI LTDA;559;969835;7508;09/07/2024 00:00;55.636,00;1,40;;39.740,00;55.636,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4973;7546;09/07/2024 00:00;12.716,80;12.716,80;;1,00;12.716,80;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
608 - RODO WAVES TRANSPS RODOVS LTDA;608;4974;7552;09/07/2024 00:00;11.472,00;11.472,00;;1,00;11.472,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
818 - AUTUS COMERCIAL DISTRIBUIDORA LTDA;818;12063;7539;09/07/2024 00:00;733,44;733,44;;1,00;733,44;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
886 - VALDEMAR VALENTIM CINCI;886;1310;7516;09/07/2024 00:00;50.935,68;1,33;;38.240,00;50.935,68;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
894 - RODO WAVES TRANSPORTES RODOVIARIOS LTDA;894;1479;7551;09/07/2024 00:00;1.147,20;1.147,20;;1,00;1.147,20;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90505;7566;10/07/2024 00:00;9.492,00;9.492,00;;1,00;9.492,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90483;7543;10/07/2024 00:00;16.555,00;16.555,00;;1,00;16.555,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;90536;7569;10/07/2024 00:00;16.772,00;16.772,00;;1,00;16.772,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
